,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
κιθαρίστες,8.0,14.0,0.0,5.0,6.0,19.0,15.0,10.0,10.0,1.0
γλωσσολόγοι,8.0,9.0,0.0,4.0,1.0,23.0,10.0,9.0,10.0,0.0
εργάτες,5.0,16.0,0.0,5.0,6.0,14.0,16.0,10.0,11.0,2.0
ιστορικοί,6.0,7.0,0.0,2.0,0.0,18.0,9.0,5.0,10.0,3.0
χημικοί,6.0,9.0,0.0,2.0,1.0,18.0,13.0,7.0,10.0,0.0
συνταξιούχοι,12.0,21.0,0.0,7.0,10.0,17.0,18.0,10.0,16.0,7.0
καλλιτέχνες,7.0,13.0,0.0,4.0,5.0,17.0,20.0,9.0,11.0,2.0
τραγουδιστές,9.0,16.0,0.0,6.0,7.0,18.0,24.0,10.0,11.0,4.0
γραμματείς,8.0,9.0,0.0,4.0,1.0,21.0,13.0,9.0,10.0,2.0
ελεγκτές,11.0,12.0,0.0,7.0,2.0,23.0,11.0,10.0,10.0,0.0
σύμβουλοι,7.0,11.0,0.0,3.0,1.0,20.0,17.0,8.0,10.0,1.0
οδοντίατροι,9.0,14.0,0.0,4.0,5.0,21.0,13.0,9.0,12.0,2.0
αναλυτές,9.0,10.0,0.0,4.0,2.0,22.0,14.0,7.0,11.0,2.0
νοσοκόμες,13.0,18.0,1.0,7.0,7.0,17.0,22.0,10.0,12.0,2.0
σερβιτόροι,6.0,13.0,0.0,5.0,5.0,17.0,16.0,10.0,10.0,0.0
συγγραφείς,8.0,12.0,0.0,4.0,2.0,22.0,16.0,9.0,11.0,2.0
αρχιτέκτονες,9.0,11.0,0.0,4.0,3.0,19.0,15.0,9.0,12.0,2.0
ακαδημαϊκοί,12.0,10.0,0.0,7.0,2.0,23.0,10.0,10.0,11.0,1.0
διευθυντές,11.0,15.0,0.0,7.0,4.0,22.0,17.0,10.0,11.0,2.0
εικονογράφοι,6.0,16.0,0.0,4.0,5.0,17.0,19.0,9.0,10.0,2.0
υπάλληλοι,6.0,18.0,0.0,5.0,5.0,15.0,17.0,10.0,10.0,2.0
φωτογράφοι,7.0,14.0,0.0,4.0,5.0,18.0,18.0,9.0,10.0,0.0
καθαριστές,8.0,16.0,0.0,5.0,4.0,19.0,14.0,10.0,11.0,1.0
συνθέτες,5.0,8.0,0.0,2.0,1.0,18.0,9.0,8.0,11.0,0.0
φαρμακοποιοί,11.0,18.0,0.0,4.0,8.0,19.0,19.0,8.0,13.0,6.0
κοινωνιολόγοι,8.0,8.0,0.0,4.0,1.0,20.0,8.0,9.0,10.0,1.0
δημοσιογράφοι,8.0,15.0,0.0,4.0,5.0,21.0,16.0,9.0,10.0,0.0
φύλακες,6.0,14.0,0.0,5.0,6.0,19.0,16.0,10.0,11.0,1.0
ηθοποιοί,9.0,13.0,0.0,5.0,3.0,19.0,20.0,10.0,11.0,0.0
μαίες,6.0,14.0,0.0,5.0,5.0,16.0,15.0,10.0,11.0,1.0
σερίφηδες,9.0,17.0,0.0,5.0,8.0,17.0,22.0,11.0,10.0,3.0
συντάκτες,9.0,17.0,0.0,5.0,7.0,21.0,19.0,9.0,11.0,2.0
σχεδιαστές,13.0,20.0,0.0,5.0,11.0,18.0,41.0,8.0,15.0,10.0
δικαστές,14.0,9.0,0.0,9.0,1.0,29.0,8.0,12.0,10.0,0.0
ποιητές,3.0,9.0,0.0,1.0,1.0,14.0,9.0,6.0,11.0,0.0
υπηρέτριες,8.0,16.0,0.0,5.0,5.0,16.0,14.0,10.0,10.0,2.0
