,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
las personas iraníes,46.0,14.0,40.0,41.0,26.0,98.0,66.0,44.0,16.0,24.0
los iraníes,56.0,26.0,51.0,46.0,19.0,96.0,59.0,42.0,22.0,26.0
los australianos,28.0,22.0,31.0,14.0,36.0,55.0,85.0,27.0,20.0,36.0
los hombres australianos,22.0,24.0,34.0,14.0,36.0,58.0,82.0,25.0,19.0,33.0
las mujeres australianas,18.0,34.0,9.0,6.0,48.0,49.0,110.0,13.0,29.0,39.0
los australianos,28.0,22.0,31.0,14.0,36.0,55.0,85.0,27.0,20.0,36.0
los ghaneses,35.0,26.0,46.0,32.0,44.0,72.0,94.0,32.0,21.0,39.0
los suecos,27.0,26.0,35.0,21.0,41.0,64.0,91.0,26.0,22.0,38.0
los finlandeses,20.0,19.0,28.0,8.0,29.0,50.0,72.0,24.0,17.0,32.0
los venezolanos,30.0,18.0,29.0,15.0,31.0,63.0,74.0,33.0,14.0,33.0
los marroquíes,30.0,27.0,31.0,23.0,32.0,58.0,74.0,28.0,17.0,37.0
los sirios,44.0,26.0,38.0,34.0,25.0,77.0,62.0,37.0,17.0,32.0
los paquistaníes,28.0,18.0,31.0,17.0,20.0,56.0,55.0,27.0,14.0,25.0
la gente britanica,39.0,36.0,39.0,28.0,63.0,110.0,130.0,41.0,29.0,51.0
los franceses,26.0,18.0,28.0,9.0,24.0,53.0,71.0,25.0,15.0,34.0
los griegos,25.0,19.0,39.0,21.0,29.0,62.0,73.0,26.0,15.0,35.0
los indonesios,29.0,28.0,41.0,23.0,32.0,76.0,78.0,27.0,19.0,35.0
los vietnamitas,29.0,16.0,36.0,19.0,33.0,60.0,70.0,30.0,16.0,27.0
los rumanos,25.0,19.0,34.0,13.0,31.0,55.0,71.0,28.0,17.0,32.0
los ecuatorianos,28.0,17.0,30.0,15.0,25.0,60.0,70.0,32.0,13.0,32.0
los noruegos,44.0,24.0,40.0,25.0,34.0,66.0,76.0,33.0,19.0,38.0
los nepalíes,31.0,22.0,37.0,23.0,31.0,68.0,67.0,33.0,17.0,32.0
los escoceses,19.0,25.0,35.0,16.0,23.0,59.0,69.0,24.0,20.0,24.0
los bengalíes,31.0,21.0,35.0,22.0,28.0,58.0,66.0,27.0,14.0,27.0
la gente polaca,45.0,35.0,43.0,35.0,68.0,122.0,139.0,46.0,27.0,58.0
los taiwaneses,30.0,25.0,38.0,19.0,40.0,63.0,81.0,30.0,18.0,42.0
los albaneses,22.0,25.0,29.0,17.0,41.0,53.0,85.0,28.0,22.0,39.0
los colombianos,20.0,19.0,23.0,12.0,32.0,47.0,76.0,23.0,15.0,34.0
los egipcios,24.0,24.0,35.0,20.0,32.0,56.0,85.0,21.0,19.0,39.0
los coreanos,28.0,19.0,29.0,21.0,36.0,58.0,88.0,26.0,20.0,34.0
los persas,36.0,33.0,41.0,20.0,48.0,62.0,100.0,31.0,24.0,46.0
los hombres portugueses,19.0,26.0,28.0,15.0,38.0,57.0,77.0,27.0,19.0,40.0
las mujeres portuguesas,16.0,36.0,16.0,8.0,43.0,53.0,111.0,17.0,22.0,44.0
los turcos,35.0,26.0,39.0,25.0,41.0,68.0,85.0,30.0,23.0,39.0
los austriacos,40.0,23.0,39.0,20.0,30.0,74.0,81.0,28.0,15.0,37.0
los sudafricanos,25.0,18.0,34.0,16.0,32.0,62.0,68.0,32.0,18.0,29.0
los holandeses,27.0,22.0,33.0,16.0,33.0,57.0,84.0,26.0,17.0,39.0
los chilenos,24.0,21.0,25.0,13.0,28.0,49.0,77.0,27.0,17.0,32.0
los libaneses,41.0,20.0,40.0,25.0,26.0,77.0,72.0,31.0,16.0,34.0
