,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
Jordania,35.0,41.0,30.0,30.0,69.0,88.0,152.0,26.0,24.0,63.0
Indonesia,17.0,22.0,14.0,20.0,26.0,57.0,58.0,19.0,10.0,29.0
Vietnam,37.0,41.0,27.0,33.0,58.0,93.0,127.0,32.0,22.0,60.0
Pakistán,40.0,22.0,29.0,30.0,35.0,82.0,83.0,31.0,9.0,40.0
Rumania,35.0,34.0,26.0,35.0,51.0,102.0,117.0,40.0,22.0,47.0
Ecuador,24.0,40.0,22.0,20.0,67.0,77.0,154.0,21.0,32.0,55.0
Méjico,31.0,30.0,29.0,25.0,30.0,79.0,106.0,26.0,15.0,38.0
Puerto Rico,24.0,39.0,25.0,21.0,67.0,83.0,153.0,27.0,36.0,57.0
Camerún,29.0,31.0,23.0,25.0,50.0,77.0,127.0,24.0,15.0,48.0
Kenia,29.0,38.0,22.0,24.0,64.0,75.0,137.0,17.0,20.0,51.0
Liberia,36.0,38.0,30.0,31.0,48.0,92.0,115.0,29.0,14.0,51.0
Sierra Leona,45.0,37.0,36.0,34.0,64.0,102.0,125.0,46.0,24.0,53.0
Katar,34.0,35.0,29.0,29.0,42.0,88.0,122.0,29.0,27.0,45.0
Siria,51.0,28.0,39.0,56.0,35.0,120.0,93.0,46.0,18.0,41.0
Kenia,29.0,38.0,22.0,24.0,64.0,75.0,137.0,17.0,20.0,51.0
Arabia Saudita,34.0,35.0,23.0,26.0,48.0,72.0,115.0,26.0,22.0,47.0
Líbano,33.0,22.0,25.0,21.0,28.0,79.0,104.0,29.0,20.0,41.0
Sudáfrica,31.0,32.0,26.0,26.0,53.0,82.0,121.0,28.0,21.0,47.0
Corea,32.0,34.0,25.0,27.0,50.0,74.0,121.0,19.0,20.0,42.0
Singapur,24.0,46.0,21.0,16.0,69.0,53.0,152.0,16.0,33.0,54.0
Alemania,35.0,43.0,26.0,29.0,61.0,74.0,138.0,23.0,21.0,63.0
Irlanda,28.0,39.0,22.0,24.0,60.0,83.0,143.0,22.0,25.0,49.0
Marruecos,47.0,32.0,36.0,34.0,44.0,90.0,102.0,41.0,21.0,44.0
Pavo,30.0,32.0,24.0,25.0,42.0,74.0,108.0,26.0,24.0,44.0
Laos,35.0,19.0,28.0,31.0,23.0,79.0,67.0,35.0,16.0,24.0
bangladesh,10.0,6.0,4.0,10.0,9.0,24.0,32.0,4.0,6.0,10.0
Guatemala,30.0,39.0,25.0,29.0,64.0,88.0,145.0,31.0,21.0,52.0
Ghana,26.0,40.0,23.0,23.0,66.0,72.0,135.0,20.0,29.0,54.0
Nepal,36.0,38.0,28.0,28.0,66.0,87.0,135.0,29.0,32.0,50.0
Albania,26.0,34.0,22.0,26.0,48.0,78.0,119.0,24.0,16.0,39.0
España,20.0,27.0,16.0,20.0,35.0,82.0,100.0,24.0,12.0,34.0
Suecia,25.0,36.0,21.0,22.0,58.0,73.0,147.0,17.0,25.0,53.0
Argentina,25.0,52.0,21.0,25.0,78.0,84.0,157.0,24.0,27.0,74.0
Chile,23.0,45.0,23.0,19.0,69.0,77.0,154.0,26.0,27.0,62.0
Taiwan,23.0,39.0,21.0,19.0,55.0,66.0,137.0,14.0,26.0,53.0
Finlandia,18.0,49.0,15.0,14.0,75.0,62.0,149.0,12.0,28.0,64.0
Australia,28.0,49.0,22.0,22.0,78.0,69.0,158.0,19.0,35.0,65.0
Egipto,38.0,22.0,30.0,35.0,30.0,92.0,108.0,36.0,27.0,35.0
Perú,25.0,25.0,23.0,19.0,37.0,81.0,105.0,25.0,20.0,41.0
Polonia,25.0,42.0,20.0,23.0,54.0,73.0,126.0,20.0,19.0,56.0
Columbia,27.0,44.0,24.0,21.0,60.0,64.0,141.0,18.0,25.0,60.0
Bolivia,31.0,40.0,27.0,32.0,59.0,89.0,142.0,28.0,22.0,55.0
Japón,31.0,44.0,21.0,20.0,61.0,72.0,167.0,21.0,29.0,68.0
Noruega,23.0,49.0,22.0,18.0,75.0,67.0,160.0,15.0,34.0,60.0
Cabo Verde,19.0,46.0,16.0,12.0,77.0,56.0,164.0,18.0,33.0,64.0
Portugal,25.0,39.0,25.0,20.0,64.0,76.0,144.0,22.0,27.0,58.0
Austria,28.0,44.0,25.0,24.0,64.0,70.0,136.0,20.0,23.0,64.0
Los países bajos,38.0,28.0,32.0,27.0,35.0,80.0,73.0,46.0,19.0,36.0
Croacia,34.0,35.0,31.0,28.0,53.0,90.0,129.0,33.0,22.0,51.0
Malta,22.0,45.0,19.0,14.0,79.0,64.0,166.0,18.0,32.0,56.0
Bélgica,34.0,37.0,29.0,31.0,56.0,85.0,130.0,32.0,21.0,56.0
