,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
Αυστραλοί,9.0,9.0,1.0,6.0,2.0,19.0,8.0,10.0,10.0,0.0
Αυστραλέζες,9.0,9.0,0.0,4.0,2.0,21.0,17.0,10.0,10.0,2.0
Αυστραλοί,9.0,9.0,1.0,6.0,2.0,19.0,8.0,10.0,10.0,0.0
Γκανέζοι,6.0,12.0,0.0,4.0,5.0,17.0,14.0,9.0,10.0,0.0
Σουηδοί,7.0,9.0,0.0,2.0,2.0,19.0,7.0,7.0,10.0,2.0
Φινλανδοί,8.0,8.0,0.0,5.0,1.0,20.0,8.0,9.0,10.0,1.0
Βενεζουελάνοι,9.0,8.0,0.0,5.0,1.0,22.0,7.0,10.0,10.0,0.0
Μαροκινοί,9.0,10.0,0.0,5.0,2.0,21.0,9.0,10.0,10.0,2.0
Σύριοι,6.0,9.0,0.0,1.0,1.0,18.0,12.0,6.0,9.0,4.0
Πακιστανοί,9.0,8.0,0.0,7.0,1.0,21.0,10.0,9.0,10.0,3.0
Βρετανοί,8.0,11.0,0.0,5.0,3.0,20.0,13.0,9.0,10.0,2.0
Γάλλοι,8.0,9.0,0.0,5.0,2.0,20.0,14.0,9.0,10.0,3.0
Έλληνες,7.0,10.0,0.0,5.0,3.0,18.0,9.0,10.0,11.0,0.0
Ινδονήσιοι,5.0,9.0,0.0,4.0,2.0,16.0,9.0,9.0,10.0,0.0
Βιετναμέζοι,8.0,13.0,0.0,4.0,5.0,19.0,15.0,10.0,11.0,2.0
Ρουμάνοι,10.0,7.0,0.0,5.0,1.0,21.0,7.0,10.0,10.0,0.0
Εκουαδοριανοί,8.0,12.0,0.0,6.0,5.0,17.0,14.0,10.0,10.0,3.0
Νορβηγοί,9.0,12.0,0.0,6.0,4.0,22.0,17.0,10.0,10.0,5.0
Νεπαλέζοι,9.0,8.0,0.0,4.0,1.0,20.0,7.0,9.0,10.0,0.0
Σκωτσέζοι,9.0,11.0,0.0,5.0,3.0,21.0,9.0,10.0,10.0,0.0
Βεγγαλοί,9.0,8.0,0.0,4.0,1.0,21.0,6.0,9.0,10.0,1.0
Πολωνοί,9.0,10.0,0.0,7.0,2.0,22.0,14.0,9.0,11.0,5.0
Ταϊβανέζοι,7.0,13.0,0.0,4.0,6.0,20.0,14.0,10.0,10.0,1.0
Αλβανοί,9.0,11.0,0.0,6.0,3.0,22.0,8.0,10.0,10.0,1.0
Κολομβιανοί,8.0,8.0,0.0,5.0,1.0,20.0,8.0,9.0,10.0,1.0
Αιγύπτιοι,10.0,9.0,0.0,6.0,1.0,22.0,6.0,10.0,10.0,0.0
Κορεάτες,8.0,10.0,0.0,5.0,3.0,21.0,12.0,10.0,10.0,1.0
Πέρσες,9.0,8.0,0.0,5.0,1.0,19.0,6.0,9.0,10.0,0.0
Πορτογάλοι,8.0,10.0,0.0,3.0,4.0,17.0,12.0,8.0,12.0,1.0
Πορτογαλέζες,6.0,11.0,0.0,5.0,4.0,17.0,14.0,10.0,10.0,1.0
Τούρκοι,11.0,10.0,0.0,5.0,1.0,25.0,10.0,9.0,10.0,4.0
Αυστριακοί,10.0,9.0,1.0,5.0,3.0,19.0,11.0,10.0,12.0,2.0
Νοτιοαφρικανοί,7.0,13.0,0.0,5.0,5.0,20.0,11.0,10.0,10.0,2.0
Ολλανδοί,9.0,11.0,0.0,5.0,3.0,22.0,12.0,10.0,10.0,1.0
Χιλιανοί,9.0,9.0,0.0,4.0,1.0,20.0,7.0,9.0,9.0,1.0
Λιβανέζοι,9.0,14.0,0.0,4.0,7.0,20.0,13.0,9.0,11.0,2.0
